Frequency,Label
57.988784367543644,Bird
66.11381690787108,Bird
69.88888936632145,Bird
15.001212221435289,Bird
87.73135827186613,Bird
10.20686031954976,Bird
13.60327215825109,Bird
9.90427218425749,Bird
58.44859610486293,Bird
99.8691056652194,Bird
6.6574472124572015,Bird
54.872349219211635,Bird
15.965264015924907,Bird
98.18402100797003,Bird
3.8883176423825327,Bird
14.109575178842547,Bird
15.12306156579064,Bird
34.617508729625946,Bird
63.31663795881322,Bird
89.71804939434585,Bird
99.34054851974848,Bird
78.39401378023015,Bird
6.844827930103225,Bird
97.45696294726966,Bird
73.5587513828033,Bird
64.70937493820281,Bird
88.12060688105815,Bird
87.2779559438942,Bird
18.656447502611538,Bird
22.95417039087615,Bird
75.44469350807891,Bird
91.25992576447058,Bird
73.21948472229103,Bird
69.06372854575532,Bird
94.78901449919549,Bird
32.937228734823634,Bird
86.30982100443049,Bird
43.48569310833065,Bird
2.516937800532315,Bird
41.76536790666042,Bird
59.06750986986623,Bird
3.5406415600958474,Bird
91.51380531575607,Bird
88.92387874042412,Bird
49.81203917256182,Bird
26.342371151821265,Bird
12.2202650748915,Bird
95.72559338496235,Bird
65.9695472055896,Bird
88.24724662552951,Bird
40.45913989129135,Bird
11.157560699127234,Bird
28.628358374321127,Bird
19.890042599361422,Bird
32.061506157868,Bird
13.610331785305796,Bird
16.41505535068405,Bird
54.64409010899885,Bird
98.58089997328004,Bird
96.01878218199579,Bird
78.82576348258027,Bird
55.850605362766046,Bird
24.21748909566346,Bird
2.016016917263308,Bird
72.3884277708136,Bird
38.075120775872584,Bird
56.852632374119906,Bird
24.724070595960246,Bird
10.627394175754679,Bird
19.275614307994015,Bird
40.27831104826532,Bird
4.981002249557854,Bird
68.26413306453802,Bird
99.78447379524219,Bird
71.99613490632596,Bird
37.62051443808336,Bird
23.917914524713524,Bird
33.64689830663584,Bird
42.16964040491131,Bird
34.722288357063825,Bird
94.41799527760651,Bird
19.363875808630393,Bird
13.032928225755514,Bird
60.9289566137874,Bird
59.85485805284475,Bird
22.25378812621084,Bird
32.95683356691548,Bird
85.89187328035696,Bird
83.47873001523551,Bird
44.2846536058987,Bird
12.783306268722017,Bird
90.86754368849707,Bird
35.44616679878838,Bird
79.8147477648668,Bird
73.4318438885371,Bird
12.559541241427896,Bird
86.40554687503572,Bird
36.63695760953332,Bird
75.80300044168504,Bird
71.1100125659221,Bird
32.94029787791975,Bird
44.98703416258753,Bird
67.8353817434,Bird
22.12324733629263,Bird
46.01041448649092,Bird
74.34963598489583,Bird
96.91193833783667,Bird
17.499026130971696,Bird
30.703305489960332,Bird
86.27123651997515,Bird
5.166606562989118,Bird
11.405169443206042,Bird
8.253667416008003,Bird
80.74311434612518,Bird
54.92263414182691,Bird
53.03964615314265,Bird
99.04194466920877,Bird
83.3173936295258,Bird
76.7209671253226,Bird
8.279926345986087,Bird
71.1004905194066,Bird
9.317367246239506,Bird
81.90396489030753,Bird
99.95248612662829,Bird
36.599038184065634,Bird
19.929504509038775,Bird
34.427368100334654,Bird
76.3422858659783,Bird
62.23231338559566,Bird
56.61983919598558,Bird
77.89548496117838,Bird
85.38349650095785,Bird
86.75893799119618,Bird
82.35861077364339,Bird
21.999541115543884,Bird
43.878073478083614,Bird
74.42977036401935,Bird
0.18219373609941192,Bird
63.34542830634648,Bird
4.778623635401457,Bird
79.76657358299542,Bird
46.161911868256745,Bird
28.87836682774769,Bird
93.80663198562826,Bird
73.07114272139411,Bird
93.23248238453111,Bird
10.257615762975092,Bird
66.71857436443084,Bird
54.73432728570341,Bird
11.312984881861244,Bird
10.181275256754663,Bird
78.58656185232203,Bird
13.291361223378695,Bird
4.572961708055723,Bird
0.7076151156390043,Bird
74.07807835934659,Bird
98.29433675264586,Bird
99.18544282249651,Bird
14.524138317323787,Bird
1.639860029125495,Bird
60.9996236958175,Bird
59.45300261550168,Bird
18.249307673138293,Bird
0.7193594892460964,Bird
3.41452069814151,Bird
36.67518862431414,Bird
70.94557283285167,Bird
89.99921044160928,Bird
92.864291424602,Bird
44.139977496215785,Bird
26.091454392723602,Bird
11.673232194099059,Bird
86.53798073170927,Bird
64.50362753073054,Bird
10.859680440524077,Bird
36.063319774087034,Bird
53.796855593171756,Bird
45.407530062265636,Bird
49.57940004475246,Bird
17.725423877082026,Bird
74.14111542781107,Bird
1.271897135813338,Bird
71.13709156069156,Bird
82.0385160715048,Bird
49.46106288996867,Bird
35.92638161051054,Bird
87.61764085952566,Bird
43.79367823281266,Bird
44.430235818201645,Bird
76.53640627552426,Bird
11.77979052952457,Bird
21.039755622824963,Bird
39.28512082479292,Bird
14.451147953506037,Bird
71.23667477165837,Bird
20.802472757701917,Bird
41.898299188243115,Bird
88.53417776794231,Bird
33.20456437185149,Bird
29.18161759263873,Bird
75.2848852849655,Bird
45.66976738127511,Bird
46.736114656549624,Bird
28.656177157761075,Bird
37.45693636237568,Bird
43.419695438184846,Bird
35.203042159638166,Bird
2.1257726360401685,Bird
6.377296580881486,Bird
88.6419144498076,Bird
29.89899302081379,Bird
94.7403641385392,Bird
75.63420733116111,Bird
22.668822804007107,Bird
78.48080629135083,Bird
1.6857538679411976,Bird
57.08353698998274,Bird
13.581824745065108,Bird
64.64848263086611,Bird
7.0136082499066665,Bird
49.88932135561082,Bird
84.86698009897829,Bird
38.01743451947045,Bird
20.738655974212538,Bird
87.27951249775394,Bird
62.37328091126165,Bird
65.57059705836146,Bird
72.04448566836456,Bird
12.513900409201451,Bird
92.86677380192502,Bird
21.784500833967346,Bird
80.73545920158112,Bird
26.649579827431445,Bird
33.130335557293755,Bird
26.347830360459014,Bird
12.97360418038721,Bird
13.815590633153496,Bird
6.632960072575167,Bird
46.32464000577603,Bird
25.232877056664606,Bird
97.56708196318998,Bird
89.34426571815106,Bird
37.744403941640414,Bird
45.23870934846127,Bird
22.12890289620314,Bird
17.105396579669996,Bird
38.63300811290333,Bird
83.61402773876206,Bird
65.3760766515818,Bird
53.69737931696263,Bird
74.5634796945439,Bird
91.25288603141345,Bird
95.95662094585322,Bird
48.64348171368812,Bird
28.769612156274427,Bird
54.372859453336595,Bird
12.216478285588217,Bird
55.46243810840623,Bird
99.73788542468789,Bird
1.0756782857416103,Bird
70.29801103526665,Bird
22.85518893995696,Bird
69.90224783348111,Bird
18.018636608135562,Bird
77.03109109715605,Bird
54.861383943313754,Bird
80.70122802349347,Bird
16.009061404681447,Bird
68.72777023313098,Bird
43.71986646269635,Bird
28.34896974856883,Bird
77.13244963278488,Bird
78.3423570652049,Bird
54.361886057483076,Bird
65.41324735994341,Bird
43.87530337175387,Bird
49.71247482888232,Bird
72.15459955236237,Bird
51.10749019494424,Bird
71.2688733656564,Bird
48.45378975234226,Bird
98.16668808166241,Bird
70.517360265202,Bird
37.32316580582912,Bird
8.359606708418465,Bird
97.88845469536936,Bird
45.62383722900859,Bird
82.33757244551897,Bird
48.93574437446902,Bird
54.85178832173641,Bird
11.228249544520219,Bird
56.99593155479602,Bird
11.685239243456468,Bird
2.363977146993501,Bird
95.60970462486121,Bird
11.879776576308398,Bird
92.8150977139742,Bird
95.93620017001729,Bird
56.254002143068824,Bird
29.770933528033773,Bird
13.012496616309289,Bird
81.19478442305874,Bird
63.476498517999346,Bird
70.947071864836,Bird
7.7129922895148635,Bird
43.82652365418743,Bird
64.39270079056378,Bird
21.179273316911495,Bird
84.66653273492912,Bird
43.52500822703429,Bird
64.42674476952044,Bird
71.27470826067203,Bird
72.4958782090321,Bird
85.4330045727334,Bird
79.86922415676932,Bird
35.4777882866925,Bird
55.50784189531548,Bird
92.88673491883618,Bird
77.0988695089549,Bird
3.2000796822791777,Bird
2.7943315296054094,Bird
18.700870594605135,Bird
42.24766772801672,Bird
78.49880105752464,Bird
50.56728424893217,Bird
77.49305704383113,Bird
95.43576006059905,Bird
52.946737962292204,Bird
96.11848260823652,Bird
42.81650907609704,Bird
95.77477189482863,Bird
41.32601177261056,Bird
10.756834556115313,Bird
48.07630358023744,Bird
51.81091413440539,Bird
2.274833086402983,Bird
17.51103369060065,Bird
68.5058687221865,Bird
63.97085214101767,Bird
98.07610482961661,Bird
2.6402465928498375,Bird
6.3446305797266955,Bird
85.16661358886749,Bird
78.3949975186768,Bird
40.47925532974133,Bird
15.127079774050623,Bird
78.95862293835306,Bird
96.44667147968555,Bird
76.51074231532142,Bird
98.26750197228921,Bird
24.04883376520094,Bird
3.341400330106492,Bird
46.484353554272914,Bird
93.64199229216403,Bird
57.18103754072054,Bird
94.28892217738914,Bird
83.01660546886359,Bird
0.24775423009344433,Bird
65.54865274824238,Bird
63.08325541465255,Bird
74.29947451335913,Bird
5.367254415280021,Bird
19.54023460326023,Bird
10.026450767467377,Bird
61.19059878044959,Bird
45.5137786680686,Bird
42.30561534154891,Bird
41.4701690458953,Bird
46.33176675787707,Bird
24.22020634297082,Bird
86.33626783400916,Bird
5.581387901674095,Bird
1.8165598244110681,Bird
35.65797651061271,Bird
43.198994797387556,Bird
36.75506691854638,Bird
60.56541200884591,Bird
37.51212987378588,Bird
32.476930433906595,Bird
62.724407265910465,Bird
71.84078220677843,Bird
8.32820130856453,Bird
90.15442523230423,Bird
2.4898499910708582,Bird
0.07793055328543241,Bird
43.113464151159995,Bird
39.17018590739334,Bird
49.83170775411634,Bird
7.434205231332158,Bird
28.663863913128818,Bird
22.161280615994293,Bird
66.77796911289596,Bird
54.99243429990543,Bird
11.905101535668939,Bird
28.66405583761995,Bird
58.7773956183055,Bird
83.18073384544097,Bird
21.315992485223546,Bird
93.01481000659852,Bird
80.04650259981813,Bird
4.250101799158401,Bird
68.87024084528022,Bird
84.84859312524088,Bird
98.73897059297603,Bird
58.148754947308554,Bird
93.17157339971199,Bird
72.07839452106994,Bird
12.754644325158493,Bird
95.29707815201566,Bird
16.297288166608727,Bird
29.24844411490296,Bird
32.24342184376881,Bird
31.99280549196558,Bird
7.75873137199704,Bird
0.41812527587653525,Bird
65.49622894937244,Bird
22.171078595127124,Bird
34.66413434923113,Bird
79.73073921245047,Bird
81.51290175943285,Bird
54.321452888139696,Bird
66.35157054458479,Bird
96.87904069315195,Bird
91.68810932902927,Bird
92.13460659530075,Bird
94.77500509856928,Bird
63.78027645737569,Bird
73.44251236365454,Bird
51.46064440071852,Bird
11.753034557066599,Bird
52.22730860053228,Bird
5.2786923189838575,Bird
78.1347755571085,Bird
21.633094774976303,Bird
43.88728134917902,Bird
90.66189685509627,Bird
7.198721317530676,Bird
55.62325082963439,Bird
17.178852798281486,Bird
98.39157077379198,Bird
29.15340411078461,Bird
14.450142489956718,Bird
92.46474153551173,Bird
46.91993686681904,Bird
27.728891700573843,Bird
9.679578414847512,Bird
64.31309550052987,Bird
20.964708442168302,Bird
70.62233680735788,Bird
30.952409122668833,Bird
49.48375968965988,Bird
69.96148393121142,Bird
84.72283647759825,Bird
75.20492184471796,Bird
92.5292006174682,Bird
10.642287415321638,Bird
82.83166769628207,Bird
38.83079887816287,Bird
56.65387522023339,Bird
92.0903327890003,Bird
59.9502546317624,Bird
72.43315117529083,Bird
71.89948435418594,Bird
2.2338593540454754,Bird
59.29958186527307,Bird
15.323636940510731,Bird
22.01438685100546,Bird
99.20389900896996,Bird
15.227229737275572,Bird
9.61286320008642,Bird
18.930064551949688,Bird
97.25665923561778,Bird
1.2759929226894617,Bird
44.91456762661086,Bird
1.8363680496923385,Bird
81.55229759144714,Bird
50.494590319321645,Bird
96.297285524276,Bird
70.52283532323229,Bird
36.05260913557391,Bird
66.97782954500543,Bird
52.402798980301704,Bird
6.559285286388827,Bird
5.874107452921306,Bird
83.6511068896011,Bird
56.83236884277393,Bird
16.450499746613623,Bird
73.38329875764312,Bird
12.827560854280984,Bird
51.68332107307288,Bird
12.921718421877404,Bird
47.95823514177203,Bird
48.043805773694736,Bird
83.94860437744737,Bird
84.11052110169723,Bird
69.5858265669271,Bird
90.2519313774192,Bird
30.326476277442293,Bird
34.035276746918406,Bird
63.80695414275734,Bird
48.66548739931699,Bird
28.60658937018652,Bird
38.92760348822435,Bird
91.68895277601601,Bird
66.32134427469919,Bird
25.319064349122023,Bird
64.0082877301968,Bird
58.26400848204979,Bird
11.544387738531569,Bird
44.71594515562406,Bird
5.656789978672072,Bird
74.13032740445267,Bird
50.11688937588051,Bird
42.09273777964289,Bird
5.6362169701391185,Bird
97.32209661241895,Bird
62.83099908563572,Bird
19.79652387543409,Bird
70.65168566385364,Bird
38.45618225637073,Bird
13.123647945603444,Bird
98.91649644458703,Bird
40.889757328780775,Bird
42.76438777314674,Bird
40.84203095454366,Bird
93.81081027565068,Bird
27.742157388992574,Bird
62.88068216882622,Bird
40.22614316346541,Bird
26.032854801418747,Bird
78.81961879992635,Bird
58.687115122747876,Bird
68.33390975938649,Bird
8.289171950785267,Bird
44.30350611510588,Bird
43.45300344980525,Bird
46.18095516120228,Bird
15.494349152843256,Bird
50.138139598138345,Bird
18.07077771751785,Bird
70.9496183512534,Bird
84.15111515778119,Bird
88.22984684536902,Bird
61.770419631668986,Bird
6.672151744218546,Bird
63.66027614517628,Bird
41.51000250016922,Bird
10.896146889020331,Bird
49.67400213386767,Bird
72.04118551212544,Bird
83.13467346399808,Bird
22.709512506029416,Bird
74.92250306052179,Bird
74.7453185124651,Bird
43.12186251903067,Bird
60.38554354833977,Bird
12.50566522023635,Bird
80.38760902857798,Bird
23.78614626558433,Bird
88.6640057336727,Bird
16.50158878646385,Bird
20.322360582809516,Bird
67.07989843715568,Bird
28.68947767356671,Bird
69.91796006637195,Bird
79.21015725676587,Bird
19.406851198033827,Bird
45.637914627566545,Bird
45.46828670926904,Bird
71.75585630065848,Bird
10.430577880849023,Bird
88.40457008479433,Bird
39.04485605942545,Bird
54.328090214789206,Bird
27.86313677297092,Bird
55.134595317938505,Bird
47.77573607441884,Bird
51.510493061285075,Bird
99.32567852463596,Bird
91.46395706492955,Bird
45.24770230633389,Bird
76.19913394706272,Bird
89.50212412378092,Bird
65.3261857569326,Bird
61.714886104116076,Bird
21.551631197238653,Bird
76.34027874679302,Bird
92.05842820618354,Bird
99.84240786895897,Bird
18.772960561852937,Bird
84.63523651314911,Bird
13.871840028322636,Bird
20.927288783142906,Bird
36.692069689483034,Bird
42.99086625489023,Bird
57.914788495996646,Bird
13.706053192913892,Bird
78.37804767473571,Bird
69.83013278033836,Bird
99.14949192532563,Bird
97.31711030480662,Bird
38.51408736246874,Bird
73.58514079950943,Bird
29.345587385686077,Bird
45.8927597293755,Bird
70.7958038722581,Bird
90.35419674437782,Bird
95.13612555531586,Bird
35.23411887198923,Bird
27.222958797775398,Bird
88.65245932286788,Bird
47.98489503379339,Bird
79.07179480312332,Bird
98.58757598109273,Bird
74.95648410852878,Bird
27.326271353270258,Bird
88.30036779287036,Bird
64.39577328259493,Bird
16.29640620281354,Bird
22.026401842178124,Bird
1.296741048700889,Bird
44.74901484666432,Bird
63.39625643789378,Bird
36.23323177341206,Bird
78.39816450099278,Bird
31.48731669559175,Bird
42.67268790685972,Bird
10.185434948964446,Bird
93.35293793661428,Bird
49.13098647277868,Bird
66.91894527972848,Bird
18.37846597962802,Bird
73.27723438011671,Bird
40.477676608479385,Bird
5.848682628696455,Bird
1.5803527272005402,Bird
67.01477113164192,Bird
47.573939928318964,Bird
63.27036330312833,Bird
35.278020694271916,Bird
76.0163468867544,Bird
41.34834923756584,Bird
36.66994031451974,Bird
65.49614663333136,Bird
20.118272832850536,Bird
16.484536638611836,Bird
18.93828142512144,Bird
20.933732438848796,Bird
42.454834596018884,Bird
31.94637896026764,Bird
15.053693379667399,Bird
31.966535529162087,Bird
0.5055283620765461,Bird
26.138305473513903,Bird
26.73288966552819,Bird
39.60208226342202,Bird
66.11844176039295,Bird
80.16294327273505,Bird
7.558631590294674,Bird
87.2760071593122,Bird
98.79644227254649,Bird
4.785727427149222,Bird
0.3788994006470703,Bird
56.36356425354169,Bird
48.350377850233805,Bird
63.45777925700703,Bird
66.93604932191307,Bird
60.102462114807,Bird
4.853364821062012,Bird
18.5900359129907,Bird
11.20234636371058,Bird
95.37642902650784,Bird
2.9017011905511203,Bird
65.17251549366647,Bird
83.17085394589026,Bird
25.901494556205662,Bird
11.494322424945736,Bird
56.444163711608496,Bird
58.420683670527836,Bird
22.74054309997573,Bird
66.40154704390827,Bird
56.02270862939079,Bird
24.414341313888876,Bird
83.79375247025177,Bird
41.642214448076885,Bird
96.03979631096678,Bird
96.98958386713865,Bird
4.656764240999189,Bird
43.67677496857929,Bird
41.73550002763725,Bird
15.894961683832332,Bird
13.874521195146672,Bird
45.960504403619616,Bird
47.77830986723872,Bird
16.740651169901987,Bird
92.75863379974034,Bird
42.94396228801297,Bird
38.39778792195714,Bird
95.84426164648325,Bird
96.02581785559876,Bird
61.39097294148909,Bird
18.537447705783748,Bird
76.67078661661658,Bird
19.175320946311114,Bird
11.683764055131407,Bird
50.63405145130639,Bird
14.548095886211577,Bird
77.89780534866138,Bird
54.88801602004292,Bird
86.81064030266037,Bird
76.49580868805778,Bird
63.64473328412205,Bird
99.25183835688766,Bird
96.28399589303045,Bird
61.00058263141314,Bird
76.88245910713516,Bird
50.20252290576105,Bird
91.24991784995721,Bird
47.4371299111339,Bird
76.6344505624677,Bird
32.8272916787956,Bird
36.982869364202195,Bird
42.94108909716001,Bird
18.06189901322882,Bird
68.24741230434029,Bird
60.35199629336613,Bird
76.87517449327724,Bird
60.70191023893612,Bird
6.590564447922153,Bird
8.152493418569629,Bird
39.007920690064346,Bird
88.41698529506951,Bird
6.074740908219212,Bird
94.37182879202122,Bird
11.463176693678124,Bird
81.32828548254713,Bird
65.72849778973094,Bird
77.88395569305835,Bird
15.55967691717478,Bird
94.99602418101296,Bird
51.40976997002973,Bird
70.24658448146603,Bird
10.304918904014471,Bird
11.707425045472974,Bird
88.48217006381877,Bird
81.67798393164489,Bird
9.04705629018958,Bird
72.27814659871056,Bird
48.69243363055428,Bird
26.30669344011266,Bird
34.20208016957794,Bird
81.83308747622574,Bird
15.588595678198402,Bird
79.43120786576429,Bird
60.176551965833305,Bird
56.38757536262654,Bird
31.49657007162351,Bird
66.53563948270596,Bird
49.53953209607517,Bird
86.56432261388119,Bird
6.931935358922258,Bird
50.33346038320858,Bird
5.708995398194672,Bird
63.84570328109355,Bird
95.45204999039184,Bird
23.655787734280388,Bird
86.36436303310376,Bird
15.785657991955437,Bird
51.21788180905674,Bird
22.128946664390583,Bird
98.07955088952328,Bird
94.1230117319768,Bird
16.21259266961387,Bird
18.984819450307988,Bird
39.931321569720566,Bird
30.790181304265197,Bird
21.765372464295794,Bird
98.80046771544619,Bird
33.50770935747871,Bird
79.92580658420377,Bird
29.070256511582528,Bird
27.994027716304682,Bird
45.82182711989935,Bird
33.36121581062718,Bird
13.078157998670326,Bird
83.4670304770604,Bird
27.765536907074427,Bird
44.59244625640216,Bird
55.00730338323614,Bird
92.20366624086273,Bird
33.83108446755647,Bird
96.83806830491068,Bird
21.690703252672538,Bird
91.34955717493156,Bird
54.15986220413919,Bird
18.95129136676722,Bird
86.08122574619011,Bird
41.353698029426134,Bird
85.89114965942204,Bird
62.075521972916704,Bird
6.763500869443051,Bird
29.910139179083583,Bird
27.998034205938126,Bird
65.77141773974144,Bird
62.724399342175175,Bird
29.630614290168833,Bird
94.81041182172024,Bird
63.78300020668376,Bird
25.71616360751886,Bird
84.38316485547314,Bird
54.52054693817102,Bird
56.68876174144011,Bird
63.49450010964106,Bird
66.97926637707623,Bird
54.978641606195524,Bird
69.71221395914033,Bird
38.95902240396828,Bird
87.00360656450849,Bird
44.51568117183198,Bird
29.136920213700158,Bird
15.701878205556197,Bird
58.43418119688031,Bird
78.36422505140229,Bird
67.88275465145233,Bird
1.6139038197628297,Bird
49.81028864541335,Bird
83.99810846444728,Bird
81.33940065495165,Bird
20.619046452327815,Bird
8.334145845724183,Bird
76.86289918362056,Bird
5.137723462191001,Bird
57.63112153231826,Bird
28.744578545608015,Bird
58.056568061747484,Bird
96.34296181038246,Bird
78.50031555752695,Bird
42.635926414071015,Bird
59.99709109344651,Bird
46.996341856094816,Bird
68.75413449932715,Bird
8.308490636045018,Bird
99.6318403154876,Bird
1.2470116922650432,Bird
21.81335470765724,Bird
81.7190693754554,Bird
44.598968650647585,Bird
92.99215640374254,Bird
82.04038304189847,Bird
87.76861415229726,Bird
17.415720813895895,Bird
88.16691576956008,Bird
3.0334635620618777,Bird
89.96958785608405,Bird
57.831564721488384,Bird
56.6097993414535,Bird
37.37777852132608,Bird
40.46526842736965,Bird
63.791597121349696,Bird
76.83736602451337,Bird
19.958240502794155,Bird
16.55948055403672,Bird
53.50632065572511,Bird
64.02345270258496,Bird
42.656525115508906,Bird
3.4063401776103786,Bird
11.796107396874456,Bird
61.94884204223414,Bird
72.33235076266894,Bird
6.354406459608041,Bird
70.75691746532867,Bird
77.23110002757946,Bird
45.0791705707661,Bird
56.305229750000215,Bird
74.35739127312154,Bird
19.750152262754426,Bird
98.8467945745494,Bird
97.54392460995213,Bird
66.26216186582907,Bird
12.08882106978032,Bird
70.43449448808245,Bird
66.32089699895903,Bird
57.44406647482248,Bird
8.889623847495177,Bird
50.22931519066467,Bird
86.5516085719894,Bird
85.53552429456424,Bird
46.47954962334222,Bird
84.01837721766302,Bird
8.912039796497794,Bird
47.04151828299879,Bird
45.18084042309427,Bird
27.35949737360356,Bird
23.52472912482354,Bird
14.0845365883846,Bird
29.01603532684085,Bird
61.95549256632742,Bird
35.53713989009925,Bird
64.00820089056569,Bird
55.42975816306907,Bird
55.548061673248604,Bird
7.634409045525081,Bird
87.36193659732557,Bird
79.27805611088299,Bird
16.643137745421967,Bird
47.867543328171394,Bird
99.84588679717173,Bird
55.753072629921064,Bird
14.084114529773329,Bird
90.75975934217885,Bird
71.95720697935998,Bird
13.063862780803614,Bird
20.798691708753513,Bird
94.37397953401772,Bird
6.3372403448256005,Bird
74.10769408313746,Bird
80.55800105001956,Bird
10.804809946627703,Bird
11.414551128498452,Bird
89.04420897187698,Bird
7.678708685240821,Bird
43.33816079011108,Bird
47.831073348371625,Bird
45.96087411841574,Bird
99.10710168779835,Bird
37.696044059240506,Bird
62.476392082376364,Bird
34.44579427051786,Bird
9.576667471853085,Bird
60.95831976626205,Bird
59.75420157223309,Bird
3.783422299871164,Bird
55.35579680183213,Bird
16.534930464329467,Bird
41.61274093172228,Bird
23.182250789388647,Bird
19.342896064008343,Bird
41.40917444755523,Bird
22.242632219887458,Bird
87.9075213457601,Bird
0.11456867647136049,Bird
99.31965862568272,Bird
97.80945338177423,Bird
84.15247579143933,Bird
25.52615572204111,Bird
53.8705085685605,Bird
57.28238505612345,Bird
65.54364048607381,Bird
57.21247828388114,Bird
49.198076443347475,Bird
95.90784360099708,Bird
77.76953051823902,Bird
26.094750254785172,Bird
59.523464930393246,Bird
27.51412202182124,Bird
81.733613487746,Bird
66.48887723085168,Bird
24.219644385415783,Bird
37.46602303222338,Bird
34.29514579659032,Bird
55.3097204258604,Bird
68.93009238264489,Bird
84.66574123094492,Bird
4.418014497170053,Bird
77.20722435258922,Bird
74.38644360001611,Bird
59.67353343577499,Bird
15.897507561290213,Bird
53.353040971200414,Bird
46.56712179025478,Bird
1.9387281539086088,Bird
17.603002671327594,Bird
69.20596053727333,Bird
86.18369952386986,Bird
38.421136503783146,Bird
42.80392914382731,Bird
36.11194316251471,Bird
82.08593109328015,Bird
62.4426140241628,Bird
42.26092358210529,Bird
39.65831879741185,Bird
54.77630211809448,Bird
71.40944196677826,Bird
38.020611007231565,Bird
57.3262750593186,Bird
97.67895095010027,Bird
5.493586562774777,Bird
68.9856268526962,Bird
24.657961524559102,Bird
28.68637862535258,Bird
47.0575347347448,Bird
14.262720518660043,Bird
64.70262677551689,Bird
64.66359202172006,Bird
65.92032432238456,Bird
44.90796481076412,Bird
47.61470376694004,Bird
21.85362008478592,Bird
87.97725686520208,Bird
12.776568239085274,Bird
30.22195532809092,Bird
21.6295869015767,Bird
60.61789634040908,Bird
37.332968580671,Bird
82.40419147854622,Bird
81.61747699212425,Bird
71.10295156979242,Bird
97.82656866099926,Bird
8.134467588849825,Bird
7.4098862084558625,Bird
88.22636274768927,Bird
52.24120597576183,Bird
91.92457493911506,Bird
57.73566465503994,Bird
52.088963935653695,Bird
51.281224467080754,Bird
91.70665707946858,Bird
97.85724713892581,Bird
17.663915746596338,Bird
97.09941328929584,Bird
14.789294657237551,Bird
29.96000502059478,Bird
47.30897300692445,Bird
9.940484059758836,Bird
65.63929261965363,Bird
82.65957686409024,Bird
90.28459701815684,Bird
63.22194682775446,Bird
41.9617494232583,Bird
10.17506011903655,Bird
24.779116952246483,Bird
5.0580882918149666,Bird
45.1531486728384,Bird
22.43394022726034,Bird
51.18120085367862,Bird
97.17995715340186,Bird
54.06706588299699,Bird
43.532137747112884,Bird
63.53703699815812,Bird
83.91386182558568,Bird
84.40209525627937,Bird
69.53743022341465,Bird
70.40225615232667,Bird
60.846127480525695,Bird
54.39563580137047,Bird
22.63557054398667,Bird
10.517272631236862,Bird
3.0710486946129545,Bird
55.403558032022694,Bird
90.68493736681815,Bird
2.112348027237887,Bird
68.3008042687347,Bird
24.369037859001853,Bird
76.86228993673434,Bird
83.52245990295759,Bird
52.901491172140915,Bird
77.84381592940265,Bird
25.07711596385841,Bird
31.00180028009528,Bird
58.98791527014945,Bird
40.963804550728696,Bird
22.166966401085354,Bird
91.1323129832025,Bird
31.31813262390657,Bird
9.152821115597487,Bird
22.705407448449456,Bird
29.672794097198064,Bird
25.98050448939414,Bird
26.374288002975486,Bird
97.98620756592629,Bird
33.37401762811676,Bird
56.04079663377828,Bird
24.41900700511801,Bird
2.192747359824232,Bird
41.151441853920446,Bird
27.739181987003857,Bird
99.48251720165109,Bird
79.15355056974563,Bird
50.57096653677042,Bird
56.697125417869344,Bird
5.8904129633222,Bird
44.15549563091324,Bird
49.38423740592235,Bird
39.13812984906448,Bird
79.57777424518619,Bird
30.440626734695808,Bird
13.563012478199553,Bird
41.66025686095721,Bird
89.5688850204329,Bird
63.367729681553996,Bird
9.360654053168371,Bird
55.42960888118813,Bird
35.52604240060479,Bird
99.23723569558082,Bird
26.248066706250995,Bird
0.8252497642916357,Bird
14.686952672044685,Bird
64.9482926830957,Bird
59.97949209627551,Bird
39.16034235665177,Bird
90.56771857789633,Bird
47.424727214881656,Bird
2.6999404551589112,Bird
95.33660342669303,Bird
13.390186785200186,Bird
33.24675901992337,Bird
96.48437889408714,Bird
74.7483019380828,Bird
88.51988147771884,Bird
77.27650674990458,Bird
9.829950298611912,Bird
39.61195734272245,Bird
64.74748602980735,Bird
48.69496872821147,Bird
26.68418121007918,Bird
73.08075131450784,Bird
51.68612059197745,Bird
96.18705650291732,Bird
38.50332695119416,Bird
11.64534508628381,Bird
25.49712692570527,Bird
8.02606006826656,Bird
98.65830418571959,Bird
64.09589468129984,Bird
5.56627200739076,Bird
78.70653404147615,Bird
68.40430101584816,Bird
66.16505370156193,Bird
11.114233730777666,Bird
32.03223802179988,Bird
9.810459631923917,Bird
70.95598925269593,Bird
78.70875826914582,Bird
71.69994596592316,Bird
22.32499656378195,Bird
93.06180371829397,Bird
92.10198048712613,Bird
38.19071722588776,Bird
98.04141192218385,Bird
7.716899496469177,Bird
46.7474932314202,Bird
16.694842800234465,Bird
86.9249039087584,Bird
44.66539164912798,Bird
36.371041174073916,Bird
41.674585479082936,Bird
0.685827845147291,Bird
35.22470587326407,Bird
76.0063783672286,Bird
81.24449775110776,Bird
10.6136124540811,Bird
76.63906983649154,Bird
15.189000820024201,Bird
59.00737364591181,Bird
36.59356339786882,Bird
19.50143429535236,Bird
19.41606118560606,Bird
95.55192658069839,Bird
28.201683215532537,Bird
84.64235904081384,Bird
91.80030691247873,Bird
67.72542249128237,Bird
37.227271017859685,Bird
